tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,8016,201345,2,,Maria Sharapova,R,,RUS,,2,7335,6-3 7-6(5),3,F
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,8016,202469,24,,Garbine Muguruza,R,182,ESP,,24,1845,2-6 6-3 6-2,3,R16
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,8016,202421,,,Alison Van Uytvanck,U,,BEL,,106,544,6-0 6-4,3,R128
2015-D011,Fed Cup WG R1: ARG vs USA,Clay,4,D,2015-02-07T00:00:00.000,2,200033,,,Serena Williams,R,175,USA,,1,9776,202395,,,Maria Irigoyen,U,,ARG,,197,249,7-5 6-0,3,RR
2015-W-PM-USA-01A-2015,Indian Wells,Hard,96,PM,2015-03-09T00:00:00.000,033,200033,1,WC,Serena Williams,R,175,USA,,1,9592,201512,,,Monica Niculescu,R,168,ROU,,68,794,7-5 7-5,3,R64
2015-W-PM-USA-01A-2015,Indian Wells,Hard,96,PM,2015-03-09T00:00:00.000,065,200033,1,WC,Serena Williams,R,175,USA,,1,9592,201610,28,,Zarina Diyas,R,,KAZ,,32,1495,6-2 6-0,3,R32
2015-W-PM-USA-01A-2015,Indian Wells,Hard,96,PM,2015-03-09T00:00:00.000,089,200033,1,WC,Serena Williams,R,175,USA,,1,9592,201490,27,,Timea Bacsinszky,R,,SUI,,26,1799,7-5 6-3,3,QF
2015-W-PM-USA-01A-2015,Indian Wells,Hard,96,PM,2015-03-09T00:00:00.000,081,200033,1,WC,Serena Williams,R,175,USA,,1,9592,201585,,,Sloane Stephens,R,170,USA,,42,1171,6-7(3) 6-2 6-2,3,R16
2015-W-PM-USA-01A-2015,Indian Wells,Hard,96,PM,2015-03-09T00:00:00.000,093,201594,3,,Simona Halep,R,168,ROU,,3,6571,200033,1,WC,Serena Williams,R,175,USA,,1,9592,W/O,3,SF
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,9982,201512,,,Monica Niculescu,R,168,ROU,,70,794,6-3 6-1,3,R64
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,9982,214263,,WC,Catherine Cartan Bellis,U,,USA,,211,240,6-1 6-1,3,R32
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,089,200033,1,,Serena Williams,R,175,USA,,1,9982,201513,27,,Sabine Lisicki,R,178,GER,,21,2031,7-6(4) 1-6 6-3,3,QF
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,093,200033,1,,Serena Williams,R,175,USA,,1,9982,201594,3,,Simona Halep,R,168,ROU,,3,7181,6-2 4-6 7-5,3,SF
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,095,200033,1,,Serena Williams,R,175,USA,,1,9982,201521,12,,Carla Suarez Navarro,R,162,ESP,,12,2810,6-2 6-0,3,F
2015-W-PM-USA-02A-2015,Miami,Hard,96,PM,2015-03-23T00:00:00.000,081,200033,1,,Serena Williams,R,175,USA,,1,9982,201320,24,,Svetlana Kuznetsova,R,174,RUS,,29,1760,6-2 6-3,3,R16
2015-D030,Fed Cup WG PO: ITA vs USA,Clay,4,D,2015-04-18T00:00:00.000,1,200033,,,Serena Williams,R,175,USA,,1,9981,202429,,,Camila Giorgi,R,168,ITA,,36,1350,7-6(5) 6-2,3,RR
2015-D030,Fed Cup WG PO: ITA vs USA,Clay,4,D,2015-04-18T00:00:00.000,3,200033,,,Serena Williams,R,175,USA,,1,9981,201506,,,Sara Errani,R,164,ITA,,15,2805,4-6 7-6(3) 6-3,3,RR
2015-W-PM-ESP-01A-2015,Madrid,Clay,64,PM,2015-05-04T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,9981,201483,,,Madison Brengle,R,,USA,,35,1324,6-0 6-1,3,R64
2015-W-PM-ESP-01A-2015,Madrid,Clay,64,PM,2015-05-04T00:00:00.000,061,201520,4,,Petra Kvitova,L,183,CZE,,4,6060,200033,1,,Serena Williams,R,175,USA,,1,9981,6-2 6-3,3,SF
2015-W-PM-ESP-01A-2015,Madrid,Clay,64,PM,2015-05-04T00:00:00.000,057,200033,1,,Serena Williams,R,175,USA,,1,9981,201521,10,,Carla Suarez Navarro,R,162,ESP,,12,3155,6-1 6-3,3,QF
2015-W-PM-ESP-01A-2015,Madrid,Clay,64,PM,2015-05-04T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,9981,201458,,,Victoria Azarenka,R,180,BLR,,31,1423,7-6(5) 3-6 7-6(1),3,R16
2015-W-PM-ESP-01A-2015,Madrid,Clay,64,PM,2015-05-04T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,9981,201585,,,Sloane Stephens,R,170,USA,,38,1255,6-4 6-0,3,R32
2015-W-P5-ITA-01A-2015,Rome Italian Open,Clay,56,P,2015-05-11T00:00:00.000,041,201539,,Q,Christina Mchale,R,170,USA,,65,860,200033,1,,Serena Williams,R,175,USA,,1,10156,W/O,3,R16
2015-W-P5-ITA-01A-2015,Rome Italian Open,Clay,56,P,2015-05-11T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,10156,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,39,1202,6-1 6-3,3,R32
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,9361,201425,13,,Lucie Safarova,L,177,CZE,,13,2995,6-3 6-7(2) 6-2,3,F
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,9361,201490,23,,Timea Bacsinszky,R,,SUI,,24,1958,4-6 6-3 6-0,3,SF
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,9361,201599,,Q,Andrea Hlavackova,R,174,CZE,,190,275,6-2 6-3,3,R128
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,9361,201458,27,,Victoria Azarenka,R,180,BLR,,27,1733,3-6 6-4 6-2,3,R32
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,9361,201585,,,Sloane Stephens,R,170,USA,,40,1250,1-6 7-5 6-3,3,R16
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,9361,201506,17,,Sara Errani,R,164,ITA,,17,2140,6-1 6-3,3,QF
2015-W-SL-FRA-01A-2015,French Open,Clay,128,G,2015-05-25T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,9361,204431,,,Anna Lena Friedsam,R,,GER,,105,573,5-7 6-3 6-3,3,R64
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,11291,202469,20,,Garbine Muguruza,R,182,ESP,,20,2075,6-4 6-4,3,F
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,11291,201345,4,,Maria Sharapova,R,,RUS,,4,5950,6-2 6-4,3,SF
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,11291,200748,16,,Venus Williams,R,185,USA,,16,2586,6-4 6-3,3,R16
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,11291,201586,,,Heather Watson,R,170,GBR,,59,939,6-2 4-6 7-5,3,R32
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,11291,201458,23,,Victoria Azarenka,R,180,BLR,,24,1892,3-6 6-2 6-3,3,QF
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,11291,202506,,Q,Margarita Gasparyan,R,,RUS,,113,496,6-4 6-1,3,R128
2015-W-SL-GBR-01A-2015,Wimbledon,Grass,128,G,2015-06-29T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,11291,201693,,,Timea Babos,R,179,HUN,,93,673,6-4 6-1,3,R64
2015-W-INT-SWE-01A-2015,Bastad,Clay,32,I,2015-07-13T00:00:00.000,017,201344,,,Klara Koukalova,R,166,CZE,,105,565,200033,1,,Serena Williams,R,175,USA,,1,13161,W/O,3,R16
2015-W-INT-SWE-01A-2015,Bastad,Clay,32,I,2015-07-13T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,13161,204434,,Q,Ysaline Bonaventure,L,,BEL,,215,223,6-2 6-1,3,R32
2015-W-P5-CAN-01A-2015,Canadian Open,Hard,56,P,2015-08-10T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,12371,201355,,,Flavia Pennetta,R,172,ITA,,26,1787,2-6 6-3 6-0,3,R32
2015-W-P5-CAN-01A-2015,Canadian Open,Hard,56,P,2015-08-10T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,12371,201492,16,,Andrea Petkovic,R,180,GER,,16,2350,6-3 6-2,3,R16
2015-W-P5-CAN-01A-2015,Canadian Open,Hard,56,P,2015-08-10T00:00:00.000,053,202505,,,Belinda Bencic,R,,SUI,,20,2090,200033,1,,Serena Williams,R,175,USA,,1,12371,3-6 7-5 6-4,3,SF
2015-W-P5-CAN-01A-2015,Canadian Open,Hard,56,P,2015-08-10T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,12371,201311,,,Roberta Vinci,R,163,ITA,,53,1021,6-4 6-3,3,QF
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,2015-08-17T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11821,201450,,,Tsvetana Pironkova,R,180,BUL,,42,1225,7-5 6-3,3,R32
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,2015-08-17T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11821,202494,14,,Elina Svitolina,R,174,UKR,,20,2240,6-4 6-3,3,SF
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,2015-08-17T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,11821,201594,3,,Simona Halep,R,168,ROU,,3,5546,6-3 7-6(5),3,F
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,2015-08-17T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11821,201498,,,Karin Knapp,R,180,ITA,,35,1345,6-0 6-2,3,R16
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,2015-08-17T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11821,201421,6,,Ana Ivanovic,R,183,SRB,,9,3311,3-6 6-4 6-2,3,QF
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,12721,200748,23,,Venus Williams,R,185,USA,,23,2072,6-2 1-6 6-3,3,QF
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,12721,201554,,,Vitalia Diatchenko,R,170,RUS,,86,680,6-0 2-0 RET,3,R128
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,12721,202428,,Q,Kiki Bertens,R,182,NED,,110,565,7-6(5) 6-3,3,R64
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,125,201311,,,Roberta Vinci,R,163,ITA,,43,1260,200033,1,,Serena Williams,R,175,USA,,1,12721,2-6 6-4 6-4,3,SF
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,12721,201318,,WC,Bethanie Mattek Sands,R,168,USA,,101,609,3-6 7-5 6-0,3,R32
2015-W-SL-USA-01A-2015,US Open,Hard,128,G,2015-08-31T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,12721,201619,19,,Madison Keys,R,178,USA,,19,2275,6-3 6-3,3,R16
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,212,200033,1,,Serena Williams,R,175,USA,,1,9945,202506,,,Margarita Gasparyan,R,,RUS,,58,959,6-2 6-1,3,R16
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,224,200033,1,,Serena Williams,R,175,USA,,1,9945,201474,4,,Agnieszka Radwanska,R,170,POL,,4,4670,6-0 6-4,3,SF
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,164,200033,1,,Serena Williams,R,175,USA,,1,9945,201444,,,Su Wei Hsieh,R,169,TPE,,90,717,6-1 6-2,3,R64
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,196,200033,1,,Serena Williams,R,175,USA,,1,9945,214082,,,Darya Kasatkina,R,,RUS,,69,849,6-1 6-1,3,R32
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,220,200033,1,,Serena Williams,R,175,USA,,1,9945,201345,5,,Maria Sharapova,R,,RUS,,5,4542,6-4 6-1,3,QF
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,100,200033,1,,Serena Williams,R,175,USA,,1,9945,202429,,,Camila Giorgi,R,168,ITA,,36,1325,6-4 7-5,3,R128
2016-580,Australian Open,Hard,128,G,2016-01-18T00:00:00.000,226,201493,7,,Angelique Kerber,L,173,GER,,6,3710,200033,1,,Serena Williams,R,175,USA,,1,9945,6-4 3-6 6-4,3,F
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,269,200033,1,,Serena Williams,R,175,USA,,1,9245,201696,,Q,Laura Siegemund,R,,GER,,79,801,6-2 6-1,3,R64
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,299,200033,1,,Serena Williams,R,175,USA,,1,9245,201474,3,,Agnieszka Radwanska,R,170,POL,,3,5450,6-4 7-6(1),3,SF
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,300,201458,13,,Victoria Azarenka,R,180,BLR,,15,2660,200033,1,,Serena Williams,R,175,USA,,1,9245,6-4 6-4,3,F
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,293,200033,1,,Serena Williams,R,175,USA,,1,9245,201435,,Q,Kateryna Bondarenko,R,175,UKR,,70,883,6-2 6-2,3,R16
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,297,200033,1,,Serena Williams,R,175,USA,,1,9245,201594,5,,Simona Halep,R,168,ROU,,5,4745,6-4 6-3,3,QF
2016-M006,Indian Wells,Hard,128,P,2016-03-07T00:00:00.000,285,200033,1,,Serena Williams,R,175,USA,,1,9245,201709,,,Yulia Putintseva,R,,KAZ,,56,1013,7-6(2) 6-0,3,R32
2016-M007,Miami,Hard,128,P,2016-03-21T00:00:00.000,269,200033,1,,Serena Williams,R,175,USA,,1,9505,201539,,,Christina Mchale,R,170,USA,,56,1020,6-3 5-7 6-2,3,R64
2016-M007,Miami,Hard,128,P,2016-03-21T00:00:00.000,293,201320,15,,Svetlana Kuznetsova,R,174,RUS,,19,2480,200033,1,,Serena Williams,R,175,USA,,1,9505,6-7(3) 6-1 6-2,3,R16
2016-M007,Miami,Hard,128,P,2016-03-21T00:00:00.000,285,200033,1,,Serena Williams,R,175,USA,,1,9505,201610,,,Zarina Diyas,R,,KAZ,,97,715,7-5 6-3,3,R32
2016-M009,Rome,Clay,64,P,2016-05-09T00:00:00.000,285,200033,1,,Serena Williams,R,175,USA,,1,8235,204431,,,Anna Lena Friedsam,R,,GER,,50,1100,6-4 6-3,3,R32
2016-M009,Rome,Clay,64,P,2016-05-09T00:00:00.000,297,200033,1,,Serena Williams,R,175,USA,,1,8235,201320,9,,Svetlana Kuznetsova,R,174,RUS,,19,2450,6-2 6-0,3,QF
2016-M009,Rome,Clay,64,P,2016-05-09T00:00:00.000,299,200033,1,,Serena Williams,R,175,USA,,1,8235,201593,,,Irina Camelia Begu,R,181,ROU,,35,1410,6-4 6-1,3,SF
2016-M009,Rome,Clay,64,P,2016-05-09T00:00:00.000,300,200033,1,,Serena Williams,R,175,USA,,1,8235,201619,,,Madison Keys,R,178,USA,,24,2016,7-6(5) 6-3,3,F
2016-M009,Rome,Clay,64,P,2016-05-09T00:00:00.000,293,200033,1,,Serena Williams,R,175,USA,,1,8235,201539,,Q,Christina Mchale,R,170,USA,,56,1045,7-6(7) 6-1,3,R16
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,220,200033,1,,Serena Williams,R,175,USA,,1,9030,201709,,,Yulia Putintseva,R,,KAZ,,60,1025,5-7 6-4 6-1,3,QF
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,164,200033,1,,Serena Williams,R,175,USA,,1,9030,202694,,,Teliana Pereira,R,,BRA,,81,808,6-2 6-1,3,R64
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,212,200033,1,,Serena Williams,R,175,USA,,1,9030,202494,18,,Elina Svitolina,R,174,UKR,,20,2416,6-1 6-1,3,R16
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,224,200033,1,,Serena Williams,R,175,USA,,1,9030,202428,,,Kiki Bertens,R,182,NED,,58,1051,7-6(7) 6-4,3,SF
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,196,200033,1,,Serena Williams,R,175,USA,,1,9030,201540,26,,Kristina Mladenovic,R,184,FRA,,30,1550,6-4 7-6(10),3,R32
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,100,200033,1,,Serena Williams,R,175,USA,,1,9030,201517,,,Magdalena Rybarikova,R,180,SVK,,77,832,6-2 6-0,3,R128
2016-520,French Open,Clay,128,G,2016-05-23T00:00:00.000,226,202469,4,,Garbine Muguruza,R,182,ESP,,4,5196,200033,1,,Serena Williams,R,175,USA,,1,9030,7-5 6-4,3,F
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,224,200033,1,,Serena Williams,R,175,USA,,1,8330,201455,,,Elena Vesnina,R,176,RUS,,50,1197,6-2 6-0,3,SF
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,226,200033,1,,Serena Williams,R,175,USA,,1,8330,201493,4,,Angelique Kerber,L,173,GER,,4,5330,7-5 6-3,3,F
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,220,200033,1,,Serena Williams,R,175,USA,,1,8330,201499,21,,Anastasia Pavlyuchenkova,R,177,RUS,,23,1960,6-4 6-4,3,QF
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,164,200033,1,,Serena Williams,R,175,USA,,1,8330,201539,,,Christina Mchale,R,170,USA,,65,985,6-7(7) 6-2 6-4,3,R64
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,196,200033,1,,Serena Williams,R,175,USA,,1,8330,202470,,,Annika Beck,R,170,GER,,43,1293,6-3 6-0,3,R32
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,100,200033,1,,Serena Williams,R,175,USA,,1,8330,201670,,,Amra Sadikovic,R,,SUI,,148,396,6-2 6-4,3,R128
2016-540,Wimbledon,Grass,128,G,2016-06-27T00:00:00.000,212,200033,1,,Serena Williams,R,175,USA,,1,8330,201320,13,,Svetlana Kuznetsova,R,174,RUS,,14,2730,7-5 6-0,3,R16
2016-O16,Olympics,Hard,64,I,2016-08-08T00:00:00.000,100,200033,1,,Serena Williams,R,175,USA,,1,8300,201611,,,Daria Gavrilova,R,,AUS,,45,1140,6-4 6-2 ,3,R64
2016-O16,Olympics,Hard,64,I,2016-08-08T00:00:00.000,132,200033,1,,Serena Williams,R,175,USA,,1,8300,201427,,,Alize Cornet,R,173,FRA,,48,1091,7-6(5) 6-2 ,3,R32
2016-O16,Olympics,Hard,64,I,2016-08-08T00:00:00.000,148,202494,15,,Elina Svitolina,R,174,UKR,,20,2146,200033,1,,Serena Williams,R,175,USA,,1,8300,6-4 6-3 ,3,R16
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,224,201662,10,,Karolina Pliskova,R,184,CZE,,11,3135,200033,1,,Serena Williams,R,175,USA,,1,7050,6-2 7-6(5),3,SF
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,164,200033,1,,Serena Williams,R,175,USA,,1,7050,201447,,,Vania King,R,165,USA,,87,754,6-3 6-3,3,R64
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,196,200033,1,,Serena Williams,R,175,USA,,1,7050,201596,,,Johanna Larsson,R,174,SWE,,47,1110,6-2 6-1,3,R32
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,220,200033,1,,Serena Williams,R,175,USA,,1,7050,201594,5,,Simona Halep,R,168,ROU,,5,5151,6-2 4-6 6-3,3,QF
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,100,200033,1,,Serena Williams,R,175,USA,,1,7050,201505,,,Ekaterina Makarova,L,178,RUS,,29,1582,6-3 6-3,3,R128
2016-560,Us Open,Hard,128,G,2016-08-29T00:00:00.000,212,200033,1,,Serena Williams,R,175,USA,,1,7050,201468,,,Yaroslava Shvedova,R,180,KAZ,,52,1037,6-2 6-3,3,R16
2017-1049,Auckland,Hard,32,I,2017-01-02T00:00:00.000,285,200033,1,,Serena Williams,R,175,USA,,2,7050,201426,,,Pauline Parmentier,R,175,FRA,,69,886,6-3 6-4,3,R32
2017-1049,Auckland,Hard,32,I,2017-01-02T00:00:00.000,293,201483,,,Madison Brengle,R,,USA,,72,870,200033,1,,Serena Williams,R,175,USA,,2,7050,6-4 6-7(3) 6-4,3,R16
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,211,200033,2,,Serena Williams,R,175,USA,,2,7080,202484,,,Nicole Gibbs,R,,USA,,92,704,6-1 6-3,3,R32
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,226,200033,2,,Serena Williams,R,175,USA,,2,7080,200748,13,,Venus Williams,R,185,USA,,17,2240,6-4 6-4,3,F
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,219,200033,2,,Serena Williams,R,175,USA,,2,7080,201366,16,,Barbora Zahlavova Strycova,R,164,CZE,,16,2295,7-5 6-4,3,R16
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,223,200033,2,,Serena Williams,R,175,USA,,2,7080,202427,9,,Johanna Konta,R,,GBR,,9,4055,6-2 6-3,3,QF
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,163,200033,2,,Serena Williams,R,175,USA,,2,7080,202505,,,Belinda Bencic,R,,SUI,,59,1001,6-4 6-3,3,R128
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,225,200033,2,,Serena Williams,R,175,USA,,2,7080,200002,,,Mirjana Lucic,R,,CRO,,79,786,6-2 6-1,3,SF
2017-580,Australian Open,Hard,128,G,2017-01-16T00:00:00.000,195,200033,2,,Serena Williams,R,175,USA,,2,7080,201425,,,Lucie Safarova,L,177,CZE,,61,998,6-3 6-4,3,R64
2018-M006,Indian Wells,Hard,128,P,20180305,277,200748,8,,Venus Williams,R,185,USA,37.7138945927,8,4277,200033,,,Serena Williams,R,175,USA,36.4380561259,,,6-3 6-4,3,R32,86,6,8,72,41,28,16,10,3,5,4,3,61,30,16,15,9,4,8
2018-M006,Indian Wells,Hard,128,P,20180305,252,200033,,,Serena Williams,R,175,USA,36.4380561259,,,202428,29,,Kiki Bertens,R,182,NED,26.2340862423,29,1725,7-6(5) 7-5,3,R64,112,1,4,80,41,26,21,12,6,10,7,6,69,31,20,18,12,4,9
2018-M006,Indian Wells,Hard,128,P,20180305,203,200033,,,Serena Williams,R,175,USA,36.4380561259,,,201610,,,Zarina Diyas,R,,KAZ,24.3778234086,53,1026,7-5 6-3,3,R128,92,4,4,60,35,22,16,10,3,5,3,1,77,47,28,12,11,6,11
2018-M007,Miami,Hard,128,P,20180319,191,211768,,,Naomi Osaka,R,,JPN,20.4216290212,22,2105,200033,,WC,Serena Williams,R,175,USA,36.476386037,491,65,6-3 6-2,3,R128,77,7,3,63,40,31,10,8,2,2,3,5,55,29,22,8,9,4,8

